seed,split_id,eps,model,val_mae
0,2,0.05,GBM_grid_1_AutoML_3_20260603_194012_model_1,6.252027341680787
0,2,0.05,XGBoost_grid_1_AutoML_3_20260603_194012_model_2,6.25890206573182
0,2,0.05,GBM_2_AutoML_3_20260603_194012,6.260011545158089
0,2,0.05,XGBoost_grid_1_AutoML_3_20260603_194012_model_1,6.335835540440868
0,2,0.05,GBM_5_AutoML_3_20260603_194012,6.351877108795958
0,2,0.05,DRF_1_AutoML_3_20260603_194012,6.380253176785301
0,2,0.05,XRT_1_AutoML_3_20260603_194012,6.420048986329056
0,2,0.05,XGBoost_2_AutoML_3_20260603_194012,6.424782679654813
0,2,0.1,GBM_1_AutoML_3_20260603_194012,6.122588019822103
0,2,0.1,GBM_4_AutoML_3_20260603_194012,6.172187061921181
0,2,0.1,GBM_grid_1_AutoML_3_20260603_194012_model_2,6.181898003345405
0,2,0.1,GBM_grid_1_AutoML_3_20260603_194012_model_3,6.213336967959146
0,2,0.1,GBM_3_AutoML_3_20260603_194012,6.2213699397663165
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_5,6.22482347586906
0,2,0.1,GBM_grid_1_AutoML_3_20260603_194012_model_1,6.252027341680787
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_2,6.25890206573182
0,2,0.1,GBM_2_AutoML_3_20260603_194012,6.260011545158089
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_1,6.335835540440868
0,2,0.1,GBM_5_AutoML_3_20260603_194012,6.351877108795958
0,2,0.1,DRF_1_AutoML_3_20260603_194012,6.380253176785301
0,2,0.1,XRT_1_AutoML_3_20260603_194012,6.420048986329056
0,2,0.1,XGBoost_2_AutoML_3_20260603_194012,6.424782679654813
0,2,0.1,XGBoost_1_AutoML_3_20260603_194012,6.502972089462807
0,2,0.1,XGBoost_3_AutoML_3_20260603_194012,6.505375517379475
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_6,6.532874463342286
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_3,6.618853367304186
0,2,0.1,XGBoost_grid_1_AutoML_3_20260603_194012_model_4,6.7121607407678585
0,2,0.2,GBM_1_AutoML_3_20260603_194012,6.122588019822103
0,2,0.2,GBM_4_AutoML_3_20260603_194012,6.172187061921181
