split_id,seed,eps,model,feature,global_importance,explainer_type,model_uid
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag4,3.017783859372139,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag5,1.7009371664375066,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,target_lag6,4.8611315913498405,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,hour_lag1,3.2553645972162486,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,day_of_week_lag1,0.4441349081695079,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,month_lag1,0.2061769241932779,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,trend_lag1,0.4665018480271101,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,month_sin,0.061809114733478,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,month_cos,0.0386280650040134,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_3,year,0.3585771184414625,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_3
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag1,35.116099166870114,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag2,6.663304340839386,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag3,3.727117623900994,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag4,1.7787631258368493,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag5,0.9673317870066966,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,target_lag6,2.4831646129488947,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,hour_lag1,2.738685756921768,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,day_of_week_lag1,0.3145857825875282,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,month_lag1,0.1408545139245688,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,trend_lag1,0.4509956307709217,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,month_sin,0.0441665561404078,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,month_cos,0.0359389936435035,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_3_AutoML_1_20260713_182701,year,0.1628269374370574,h2o_tree,s0_GBM_3_AutoML_1_20260713_182701
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag1,47.65653200149536,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag2,0.4361518495716154,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag3,1.338793183118105,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag4,0.2322605857159942,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag5,0.6438889525830745,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,target_lag6,2.034320378676057,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
0,0,0.05,GBM_grid_1_AutoML_1_20260713_182701_model_2,hour_lag1,2.9086463769897817,h2o_tree,s0_GBM_grid_1_AutoML_1_20260713_182701_model_2
